"module name","licenses","repository","licenseUrl","parents"
"babel-preset-stage-3@6.24.1","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-stage-3","https://github.com/babel/babel/tree/master/packages/babel-preset-stage-3","twake"
"babel-register@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-register","https://github.com/babel/babel/tree/master/packages/babel-register","twake"
"babel-runtime@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime","https://github.com/babel/babel/tree/master/packages/babel-runtime","twake"
"babel-template@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-template","https://github.com/babel/babel/tree/master/packages/babel-template","twake"
"babel-traverse@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-traverse","https://github.com/babel/babel/tree/master/packages/babel-traverse","twake"
"babel-types@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-types","https://github.com/babel/babel/tree/master/packages/babel-types","twake"
"babylon@6.18.0","MIT","https://github.com/babel/babylon","https://github.com/babel/babylon/raw/master/LICENSE","twake"
"balanced-match@0.4.2","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","fsevents:chokidar:twake"
"balanced-match@1.0.0","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","brace-expansion:twake"
"base62@1.2.1","MIT","https://github.com/andrew/base62.js","https://github.com/andrew/base62.js/raw/master/LICENSE","twake"
"base64-js@1.2.1","MIT","https://github.com/beatgammit/base64-js","https://github.com/beatgammit/base64-js/raw/master/LICENSE","twake"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch","https://github.com/visionmedia/batch/raw/master/LICENSE","twake"
"bcrypt-pbkdf@1.0.1","BSD-3-Clause","","","fsevents:chokidar:twake"
"big.js@3.2.0","MIT","https://github.com/MikeMcl/big.js","https://github.com/MikeMcl/big.js/raw/master/LICENCE","twake"
"binary-extensions@1.11.0","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","twake"
"block-stream@0.0.9","ISC","https://github.com/isaacs/block-stream","https://github.com/isaacs/block-stream/raw/master/LICENCE","fsevents:chokidar:twake"
"bluebird@3.5.1","MIT","https://github.com/petkaantonov/bluebird","https://github.com/petkaantonov/bluebird/raw/master/LICENSE","twake"
"bn.js@4.11.8","MIT","https://github.com/indutny/bn.js","https://github.com/indutny/bn.js","twake"
"body-parser@1.18.2","MIT","https://github.com/expressjs/body-parser","https://github.com/expressjs/body-parser/raw/master/LICENSE","twake"
"bonjour@3.5.0","MIT","https://github.com/watson/bonjour","https://github.com/watson/bonjour/raw/master/LICENSE","twake"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase","https://github.com/fb55/boolbase","twake"
"boom@2.10.1","BSD-3-Clause","https://github.com/hapijs/boom","https://github.com/hapijs/boom/raw/master/LICENSE","fsevents:chokidar:twake"
"boom@4.3.1","BSD-3-Clause","https://github.com/hapijs/boom","https://github.com/hapijs/boom/raw/master/LICENSE","request:twake"
"boom@5.2.0","BSD-3-Clause","https://github.com/hapijs/boom","https://github.com/hapijs/boom/raw/master/LICENSE","cryptiles:request:twake"
"boxen@0.6.0","MIT","https://github.com/sindresorhus/boxen","https://github.com/sindresorhus/boxen/raw/master/license","twake"
"boxen@1.2.2","MIT","https://github.com/sindresorhus/boxen","https://github.com/sindresorhus/boxen/raw/master/license","nodemon:twake"
"brace-expansion@1.1.7","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion","fsevents:chokidar:twake"
"brace-expansion@1.1.8","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion","twake"
"brace@0.11.0","MIT","https://github.com/thlorenz/brace","https://github.com/thlorenz/brace/raw/master/LICENSE","twake"
"braces@1.8.5","MIT","https://github.com/jonschlinkert/braces","https://github.com/jonschlinkert/braces/raw/master/LICENSE","twake"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand","https://github.com/indutny/brorand","twake"
"browser-resolve@1.11.2","MIT","https://github.com/shtylman/node-browser-resolve","https://github.com/shtylman/node-browser-resolve/raw/master/LICENSE","twake"
"browserify-aes@1.1.1","MIT","https://github.com/crypto-browserify/browserify-aes","https://github.com/crypto-browserify/browserify-aes/raw/master/LICENSE","twake"
"browserify-cipher@1.0.0","MIT","https://github.com/crypto-browserify/browserify-cipher","https://github.com/crypto-browserify/browserify-cipher","twake"
"browserify-des@1.0.0","MIT","https://github.com/crypto-browserify/browserify-des","https://github.com/crypto-browserify/browserify-des","twake"
"browserify-rsa@4.0.1","MIT","https://github.com/crypto-browserify/browserify-rsa","https://github.com/crypto-browserify/browserify-rsa/raw/master/LICENSE","twake"
"browserify-sign@4.0.4","ISC","https://github.com/crypto-browserify/browserify-sign","https://github.com/crypto-browserify/browserify-sign/raw/master/LICENSE","twake"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib","https://github.com/devongovett/browserify-zlib/raw/master/LICENSE","twake"
"browserslist@1.7.7","MIT","https://github.com/ai/browserslist","https://github.com/ai/browserslist/raw/master/LICENSE","twake"
"browserslist@2.9.0","MIT","https://github.com/ai/browserslist","https://github.com/ai/browserslist/raw/master/LICENSE","autoprefixer:twake"
"bser@1.0.2","Apache-2.0","https://github.com/facebook/watchman","https://github.com/facebook/watchman","sane:twake"
"bser@2.0.0","Apache-2.0","https://github.com/facebook/watchman","https://github.com/facebook/watchman","twake"
"buffer-indexof@1.1.1","MIT","https://github.com/soldair/node-buffer-indexof","https://github.com/soldair/node-buffer-indexof/raw/master/LICENSE","twake"
"buffer-shims@1.0.0","MIT","https://github.com/calvinmetcalf/buffer-shims","https://github.com/calvinmetcalf/buffer-shims/raw/master/license.md","fsevents:chokidar:twake"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor","https://github.com/crypto-browserify/buffer-xor/raw/master/LICENSE","twake"
"buffer@4.9.1","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","twake"
"builtin-modules@1.1.1","MIT","https://github.com/sindresorhus/builtin-modules","https://github.com/sindresorhus/builtin-modules/raw/master/license","twake"
"builtin-status-codes@3.0.0","MIT","https://github.com/bendrucker/builtin-status-codes","https://github.com/bendrucker/builtin-status-codes/raw/master/license","twake"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js","https://github.com/visionmedia/bytes.js/raw/master/LICENSE","twake"
"caller-path@0.1.0","MIT","https://github.com/sindresorhus/caller-path","https://github.com/sindresorhus/caller-path","twake"
"callsites@0.2.0","MIT","https://github.com/sindresorhus/callsites","https://github.com/sindresorhus/callsites","caller-path:twake"
"callsites@2.0.0","MIT","https://github.com/sindresorhus/callsites","https://github.com/sindresorhus/callsites/raw/master/license","twake"
"camel-case@3.0.0","MIT","https://github.com/blakeembrey/camel-case","https://github.com/blakeembrey/camel-case/raw/master/LICENSE","twake"
"camelcase-keys@2.1.0","MIT","https://github.com/sindresorhus/camelcase-keys","https://github.com/sindresorhus/camelcase-keys/raw/master/license","twake"
"camelcase@1.2.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","uglify-js:twake"
"camelcase@2.1.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","camelcase-keys:twake"
"camelcase@3.0.0","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","twake"
"camelcase@4.1.0","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","nodemon:twake"
"caniuse-api@1.6.1","MIT","https://github.com/nyalab/caniuse-api","https://github.com/nyalab/caniuse-api/raw/master/LICENSE","twake"
"caniuse-db@1.0.30000766","CC-BY-4.0","https://github.com/Fyrd/caniuse","https://github.com/Fyrd/caniuse/raw/master/LICENSE","twake"
"caniuse-lite@1.0.30000766","CC-BY-4.0","https://github.com/ben-eb/caniuse-lite","https://github.com/ben-eb/caniuse-lite/raw/master/LICENSE","twake"
"capture-stack-trace@1.0.0","MIT","https://github.com/floatdrop/capture-stack-trace","https://github.com/floatdrop/capture-stack-trace","twake"
"case-sensitive-paths-webpack-plugin@2.1.1","MIT","https://github.com/Urthen/case-sensitive-paths-webpack-plugin","https://github.com/Urthen/case-sensitive-paths-webpack-plugin/raw/master/LICENSE","twake"
"caseless@0.11.0","Apache-2.0","https://github.com/mikeal/caseless","https://github.com/mikeal/caseless/raw/master/LICENSE","node-sass:twake"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless","https://github.com/mikeal/caseless/raw/master/LICENSE","fsevents:chokidar:twake"
"center-align@0.1.3","MIT","https://github.com/jonschlinkert/center-align","https://github.com/jonschlinkert/center-align/raw/master/LICENSE","twake"
"chalk@0.5.1","MIT","https://github.com/sindresorhus/chalk","https://github.com/sindresorhus/chalk","concurrently:twake"
"chalk@1.1.3","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","twake"
"chalk@2.3.0","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","nodemon:twake"
"chardet@0.4.0","MIT","https://github.com/runk/node-chardet","https://github.com/runk/node-chardet/raw/master/LICENSE","twake"
"chokidar@1.7.0","MIT","https://github.com/paulmillr/chokidar","https://github.com/paulmillr/chokidar","twake"
"ci-info@1.1.2","MIT","https://github.com/watson/ci-info","https://github.com/watson/ci-info/raw/master/LICENSE","twake"
"cipher-base@1.0.4","MIT","https://github.com/crypto-browserify/cipher-base","https://github.com/crypto-browserify/cipher-base/raw/master/LICENSE","twake"
"circular-json@0.3.3","MIT","https://github.com/WebReflection/circular-json","https://github.com/WebReflection/circular-json/raw/master/LICENSE.txt","twake"
"clap@1.2.3","MIT","https://github.com/lahmatiy/clap","https://github.com/lahmatiy/clap/raw/master/LICENSE","twake"
"classnames@2.2.5","MIT","https://github.com/JedWatson/classnames","https://github.com/JedWatson/classnames/raw/master/LICENSE","twake"
"clean-css@4.1.9","MIT","https://github.com/jakubpawlowicz/clean-css","https://github.com/jakubpawlowicz/clean-css/raw/master/LICENSE","twake"
"cli-boxes@1.0.0","MIT","https://github.com/sindresorhus/cli-boxes","https://github.com/sindresorhus/cli-boxes/raw/master/license","twake"
"cli-cursor@2.1.0","MIT","https://github.com/sindresorhus/cli-cursor","https://github.com/sindresorhus/cli-cursor/raw/master/license","twake"
"cli-width@2.2.0","ISC","https://github.com/knownasilya/cli-width","https://github.com/knownasilya/cli-width/raw/master/LICENSE","twake"
"cliui@2.1.0","ISC","http://github.com/bcoe/cliui","http://github.com/bcoe/cliui/raw/master/LICENSE.txt","uglify-js:twake"
"cliui@3.2.0","ISC","http://github.com/yargs/cliui","http://github.com/yargs/cliui/raw/master/LICENSE.txt","twake"
"cliui@4.0.0","ISC","https://github.com/yargs/cliui","https://github.com/yargs/cliui/raw/master/LICENSE.txt","showdown:twake"
"clone-deep@0.3.0","MIT","https://github.com/jonschlinkert/clone-deep","https://github.com/jonschlinkert/clone-deep/raw/master/LICENSE","twake"
"clone@1.0.3","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","twake"
"co@4.6.0","MIT","https://github.com/tj/co","https://github.com/tj/co/raw/master/LICENSE","fsevents:chokidar:twake"
"coa@1.0.4","MIT","https://github.com/veged/coa","https://github.com/veged/coa","twake"
"code-point-at@1.1.0","MIT","https://github.com/sindresorhus/code-point-at","https://github.com/sindresorhus/code-point-at/raw/master/license","fsevents:chokidar:twake"
"color-convert@1.9.1","MIT","https://github.com/Qix-/color-convert","https://github.com/Qix-/color-convert/raw/master/LICENSE","twake"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name","https://github.com/dfcreative/color-name/raw/master/LICENSE","twake"
"color-string@0.3.0","MIT","http://github.com/harthur/color-string","http://github.com/harthur/color-string/raw/master/LICENSE","twake"
"color@0.11.4","MIT","https://github.com/Qix-/color","https://github.com/Qix-/color/raw/master/LICENSE","twake"
"colormin@1.1.2","MIT","https://github.com/ben-eb/colormin","https://github.com/ben-eb/colormin/raw/master/LICENSE-MIT","twake"
"colors@1.1.2","MIT","http://github.com/Marak/colors.js","http://github.com/Marak/colors.js/raw/master/LICENSE","twake"
"combined-stream@1.0.5","MIT","https://github.com/felixge/node-combined-stream","https://github.com/felixge/node-combined-stream/raw/master/License","fsevents:chokidar:twake"
"commander@2.11.0","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","twake"
"commander@2.6.0","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js","concurrently:twake"
"commondir@1.0.1","MIT","http://github.com/substack/node-commondir","http://github.com/substack/node-commondir/raw/master/LICENSE","twake"
"commoner@0.10.8","MIT","https://github.com/benjamn/commoner","https://github.com/benjamn/commoner/raw/master/LICENSE","twake"
"compressible@2.0.12","MIT","https://github.com/jshttp/compressible","https://github.com/jshttp/compressible/raw/master/LICENSE","twake"
"compression@1.7.1","MIT","https://github.com/expressjs/compression","https://github.com/expressjs/compression/raw/master/LICENSE","twake"
